"gage_id"	"nws_id"	"agency"	"station_name"	"domain"	"nwm_v3_calibration"	"headwater_calibration"
"13217500"	"BEUO3"	"USGS"	"NORTH FORK MALHEUR RIVER AT BEULAH OR"	"CONUS"	"true"	"true"
"13233300"	"VALO3"	"USGS"	"MALHEUR RIVER BELOW NEVADA DAM NEAR VALE OR"	"CONUS"	"true"	"true"
"13235000"	"PRLI1"	"USGS"	"SOUTH FORK PAYETTE RIVER AT LOWMAN, ID"	"CONUS"	"true"	"true"
"13237920"	"MFPI1"	"USGS"	"MIDDLE FORK PAYETTE RIVER NR CROUCH ID"	"CONUS"	"true"	"true"
"13239000"	"PAYI1"	"USGS"	"NF PAYETTE RIVER AT MCCALL ID"	"CONUS"	"true"	"true"
"13247500"	"HRSI1"	"USGS"	"PAYETTE RIVER NR HORSESHOE BEND ID"	"CONUS"	"true"	"true"
"13266000"	"WSRI1"	"USGS"	"WEISER RIVER NR WEISER ID"	"CONUS"	"true"	"true"
"13296500"	"SRYI1"	"USGS"	"SALMON RIVER BL YANKEE FORK NR CLAYTON ID"	"CONUS"	"true"	"true"
"13297330"	"TOMI1"	"USGS"	"THOMPSON CREEK NR CLAYTON ID"	"CONUS"	"true"	"true"
"13306385"		"USGS"	"NAPIAS CREEK BELOW ARNETT CREEK NEAR LEESBURG, ID"	"CONUS"	"true"	"true"
"13309220"	"MIDI1"	"USGS"	"MF SALMON RIVER AT MF LODGE NR YELLOW PINE ID"	"CONUS"	"true"	"true"
"13331500"	"MNMO3"	"USGS"	"MINAM RIVER AT MINAM, OR"	"CONUS"	"true"	"true"
"13334450"		"USGS"	"ASOTIN CREEK BELOW CONFLUENCE NEAR ASOTIN, WA"	"CONUS"	"true"	"true"
"13336500"	"SELI1"	"USGS"	"SELWAY RIVER NR LOWELL ID"	"CONUS"	"true"	"true"
"13337000"	"LOCI1"	"USGS"	"LOCHSA RIVER NR LOWELL ID"	"CONUS"	"true"	"true"
"13310700"	"KRSI1"	"USGS"	"SF SALMON RIVER NR KRASSEL RANGER STATION ID"	"CONUS"	"true"	"true"
"13346800"	"PACI1"	"USGS"	"PARADISE CR AT UNIVERSITY OF IDAHO AT MOSCOW ID"	"CONUS"	"true"	"true"
"13348000"	"PULW1"	"USGS"	"SOUTH FORK PALOUSE RIVER AT PULLMAN, WA"	"CONUS"	"true"	"true"
"14013000"	"MLKW1"	"USGS"	"MILL CREEK NEAR WALLA WALLA, WA"	"CONUS"	"true"	"true"
"13339500"		"USGS"	"LOLO CREEK NR GREER ID"	"CONUS"	"true"	"true"
"14020000"	"GIBO3"	"USGS"	"UMATILLA RIVER ABOVE MEACHAM CREEK, NR GIBBON, OR"	"CONUS"	"true"	"true"
"14020300"	"MCGO3"	"USGS"	"MEACHAM CREEK AT GIBBON, OR"	"CONUS"	"true"	"true"
"14033500"	"UMAO3"	"USGS"	"UMATILLA RIVER NEAR UMATILLA, OR"	"CONUS"	"true"	"true"
"14046890"	"PCCO3"	"USGS"	"PINE CREEK NEAR CLARNO, OR"	"CONUS"	"true"	"true"
"14092750"	"SHIO3"	"USGS"	"SHITIKE CRK AT PETERS PASTURE, NR WARM SPRINGS, OR"	"CONUS"	"true"	"true"
"14096850"	"BCQO3"	"USGS"	"BEAVER CREEK BELOW QUARTZ CREEK, NR SIMNASHO, OR"	"CONUS"	"true"	"true"
"14137000"	"SRMO3"	"USGS"	"SANDY RIVER NEAR MARMOT, OR"	"CONUS"	"true"	"true"
"14138800"	"BLZO3"	"USGS"	"BLAZED ALDER CREEK NEAR RHODODENDRON, OR"	"CONUS"	"true"	"true"
"14138870"	"FCBO3"	"USGS"	"FIR CREEK NEAR BRIGHTWOOD, OR"	"CONUS"	"true"	"true"
"14138900"	"NBRO3"	"USGS"	"NORTH FORK BULL RUN RIVER NEAR MULTNOMAH FALLS, OR"	"CONUS"	"true"	"true"
"14139800"	"SBRO3"	"USGS"	"SOUTH FORK BULL RUN RIVER NEAR BULL RUN, OR"	"CONUS"	"true"	"true"
"14141500"	"LSNO3"	"USGS"	"LITTLE SANDY RIVER NEAR BULL RUN, OR"	"CONUS"	"true"	"true"
"14113200"	"MSRO3"	"USGS"	"MOSIER CREEK NEAR MOSIER, OR"	"CONUS"	"true"	"true"
"14150800"	"WCLO3"	"USGS"	"WINBERRY CREEK NEAR LOWELL,OR"	"CONUS"	"true"	"true"
"14154500"	"DRRO3"	"USGS"	"ROW RIVER ABOVE PITCHER CREEK, NEAR DORENA, OR"	"CONUS"	"true"	"true"
"14158790"		"USGS"	"SMITH RIVER ABV SMITH R RESV,NR BELKNAP SPRNGS,OR"	"CONUS"	"true"	"true"
"14161500"	"LOCO3"	"USGS"	"LOOKOUT CREEK NEAR BLUE RIVER, OR"	"CONUS"	"true"	"true"
"14166500"	"NOTO3"	"USGS"	"LONG TOM RIVER NEAR NOTI, OR"	"CONUS"	"true"	"true"
"14179000"	"BRBO3"	"USGS"	"BREITENBUSH R ABV FRENCH CR NR DETROIT, OR."	"CONUS"	"true"	"true"
"14180300"	"DEQO3"	"USGS"	"BLOWOUT CREEK NEAR DETROIT, OR"	"CONUS"	"true"	"true"
"14185900"	"QCCO3"	"USGS"	"QUARTZVILLE CREEK NEAR CASCADIA, OR"	"CONUS"	"true"	"true"
"14187000"		"USGS"	"WILEY CREEK NEAR FOSTER, OR"	"CONUS"	"true"	"true"
"14185000"		"USGS"	"SOUTH SANTIAM RIVER BELOW CASCADIA, OR"	"CONUS"	"true"	"true"
"14211400"	"GREO3"	"USGS"	"JOHNSON CREEK AT REGNER ROAD, AT GRESHAM, OR"	"CONUS"	"true"	"true"
"14211500"	"SYCO3"	"USGS"	"JOHNSON CREEK AT SYCAMORE, OR"	"CONUS"	"true"	"true"
"14222500"	"HSSW1"	"USGS"	"EAST FORK LEWIS RIVER NEAR HEISSON, WA"	"CONUS"	"true"	"true"
"14226500"	"PACW1"	"USGS"	"COWLITZ RIVER AT PACKWOOD, WA"	"CONUS"	"true"	"true"
"14299800"	"VENO3"	"USGS"	"NEHALEM RIVER NEAR VERNONIA, OR"	"CONUS"	"true"	"true"
"14301000"	"FSSO3"	"USGS"	"NEHALEM RIVER NEAR FOSS, OR"	"CONUS"	"true"	"true"
"14301500"	"TLMO3"	"USGS"	"WILSON RIVER NEAR TILLAMOOK, OR"	"CONUS"	"true"	"true"
"14302480"	"TRAO3"	"USGS"	"TRASK RIVER ABOVE CEDAR CREEK, NEAR TILLAMOOK, OR"	"CONUS"	"true"	"true"
"14305500"	"SILO3"	"USGS"	"SILETZ RIVER AT SILETZ, OR"	"CONUS"	"true"	"true"
"14306500"	"TIDO3"	"USGS"	"ALSEA RIVER NEAR TIDEWATER, OR"	"CONUS"	"true"	"true"
"14216000"	"LRCW1"	"USGS"	"LEWIS RIVER ABOVE MUDDY RIVER NEAR COUGAR, WA"	"CONUS"	"true"	"true"
"14216500"	"MUDW1"	"USGS"	"MUDDY RIVER BELOW CLEAR CREEK NEAR COUGAR, WA"	"CONUS"	"true"	"true"
"14219000"	"CCAW1"	"USGS"	"CANYON CREEK NEAR AMBOY, WA"	"CONUS"	"true"	"true"
"14309500"	"GLNO3"	"USGS"	"WEST FORK COW CREEK NEAR GLENDALE, OR"	"CONUS"	"true"	"true"
"14315950"	"FHCO3"	"USGS"	"FISH CREEK ABV SLIPPER CREEK NR TOKETEE FALLS, OR"	"CONUS"	"true"	"true"
"14316455"	"SSPO3"	"USGS"	"N.UMPQUA R BLW SODA SPGS RESV, NR TOKETEE FALLS,OR"	"CONUS"	"true"	"true"
"14316495"	"BODO3"	"USGS"	"BOULDER CREEK NEAR TOKETEE FALLS, OR"	"CONUS"	"true"	"true"
"14316700"	"SCRO3"	"USGS"	"STEAMBOAT CREEK NEAR GLIDE, OR"	"CONUS"	"true"	"true"
"14318000"	"LRPO3"	"USGS"	"LITTLE RIVER AT PEEL, OR"	"CONUS"	"true"	"true"
"14308000"	"TILO3"	"USGS"	"SOUTH UMPQUA RIVER AT TILLER, OR"	"CONUS"	"true"	"true"
"14308500"		"USGS"	"ELK CREEK NR DREW, OR"	"CONUS"	"true"	"true"
"14308990"	"COGO3"	"USGS"	"COW CREEK ABV GALESVILLE RES, NR AZALEA, OR."	"CONUS"	"true"	"true"
"14357500"	"MFDO3"	"USGS"	"BEAR CREEK AT MEDFORD, OR"	"CONUS"	"true"	"true"
"14362250"	"SGRO3"	"USGS"	"STAR GULCH NEAR RUCH, OR"	"CONUS"	"true"	"true"
"14325000"	"POWO3"	"USGS"	"SOUTH FORK COQUILLE RIVER AT POWERS, OR"	"CONUS"	"true"	"true"
"14400000"	"CHTO3"	"USGS"	"CHETCO RIVER NEAR BROOKINGS, OR"	"CONUS"	"true"	"true"
"402114105350101"	"MRPC2"	"USGS"	"BIG THOMPSON BL MORAINE PARK NR ESTES PARK, CO"	"CONUS"	"true"	"true"
"15209700"	"MXYA2"	"USGS"	"WF KENNICOTT R AT MCCARTHY AK"	"Alaska"	"true"	"true"
"15226620"	"LHFA2"	"USGS"	"LOWE R AB HORSETAIL FALLS NR VALDEZ AK"	"Alaska"	"true"	"true"
"15236900"	"WLCA2"	"USGS"	"WOLVERINE C NR LAWING AK"	"Alaska"	"true"	"true"
"15238600"		"USGS"	"SPRUCE C NR SEWARD AK"	"Alaska"	"true"	"true"
"15238978"		"USGS"	"BATTLE C DIV AB BRADLEY LK NR HOMER AK"	"Alaska"	"true"	"true"
"15238986"	"BATA2"	"USGS"	"BATTLE C 1.0 MI AB MOUTH NR HOMER AK"	"Alaska"	"true"	"true"
"15239050"	"BRMA2"	"USGS"	"MF BRADLEY R NR HOMER AK"	"Alaska"	"true"	"true"
"15243900"	"SNOA2"	"USGS"	"SNOW R NR SEWARD AK"	"Alaska"	"true"	"true"
"15271000"	"SIXA2"	"USGS"	"SIXMILE C NR HOPE AK"	"Alaska"	"true"	"true"
"15272380"		"USGS"	"TWENTYMILE R BL GLACIER R NR PORTAGE AK"	"Alaska"	"true"	"true"
"15274600"	"CCSA2"	"USGS"	"CAMPBELL C NR SPENARD AK"	"Alaska"	"true"	"true"
"15275100"	"CHRA2"	"USGS"	"CHESTER C AT ARCTIC BOULEVARD AT ANCHORAGE AK"	"Alaska"	"true"	"true"
"15276000"	"SHIA2"	"USGS"	"SHIP C NR ANCHORAGE AK"	"Alaska"	"true"	"true"
"15281000"		"USGS"	"KNIK R NR PALMER AK"	"Alaska"	"true"	"true"
"15283700"	"MOOA2"	"USGS"	"MOOSE C NR PALMER AK"	"Alaska"	"true"	"true"
"15284000"	"MATA2"	"USGS"	"MATANUSKA R AT PALMER AK"	"Alaska"	"true"	"true"
"15290000"	"LSUA2"	"USGS"	"L SUSITNA R NR PALMER AK"	"Alaska"	"true"	"true"
"15292700"	"TRTA2"	"USGS"	"TALKEETNA R NR TALKEETNA AK"	"Alaska"	"true"	"true"
"15292800"		"USGS"	"MONTANA C NR MONTANA AK"	"Alaska"	"true"	"true"
"15293200"		"USGS"	"KASHWITNA R NR WILLOW AK"	"Alaska"	"true"	"true"
"15293700"		"USGS"	"L WILLOW C NR KASHWITNA AK"	"Alaska"	"true"	"true"
"15294005"	"WLWA2"	"USGS"	"WILLOW C NR WILLOW AK"	"Alaska"	"true"	"true"
"15266110"	"SKLA2"	"USGS"	"KENAI R BL SKILAK LK OUTLET NR STERLING AK"	"Alaska"	"true"	"true"
"16010000"	"KWKH1"	"USGS"	"Kawaikoi Stream nr Waimea, Kauai, HI"	"Hawaii"	"true"	"true"
"16019000"	"WIEH1"	"USGS"	"Waialae Str at alt 3,820 ft nr Waimea, Kauai, HI"	"Hawaii"	"true"	"true"
"16068000"	"WEBH1"	"USGS"	"EB of NF Wailua River nr Lihue, Kauai, HI"	"Hawaii"	"true"	"true"
"16071500"	"OLBH1"	"USGS"	"Left Branch Opaekaa Str nr Kapaa, Kauai, HI"	"Hawaii"	"true"	"true"
"16103000"	"HLEH1"	"USGS"	"Hanalei River nr Hanalei, Kauai, HI"	"CONUS"	"true"	"true"
"16108000"	"WNIH1"	"USGS"	"Wainiha River nr Hanalei, Kauai, HI"	"Hawaii"	"true"	"true"
"16200000"	"KNFH1"	"USGS"	"NF Kaukonahua Str abv RB, nr Wahiawa, Oahu, HI"	"Hawaii"	"true"	"true"
"16211600"	"MKHH1"	"USGS"	"Makaha Str nr Makaha, Oahu, HI"	"Hawaii"	"true"	"true"
"16213000"		"USGS"	"Waikele Str at Waipahu, Oahu, HI"	"Hawaii"	"true"	"true"
"16226200"	"HWSH1"	"USGS"	"N. Halawa Str nr Honolulu, Oahu, HI"	"Hawaii"	"true"	"true"
"16226400"	"NHSH1"	"USGS"	"N. Halawa Str nr Quar. Stn. at Halawa, Oahu, HI"	"Hawaii"	"true"	"true"
"16060000"	"WSFH1"	"USGS"	"SF Wailua River nr Lihue, Kauai, HI"	"Hawaii"	"true"	"true"
"16294100"	"WHSH1"	"USGS"	"Waiahole Stream above Kamehameha Hwy, Oahu, HI"	"CONUS"	"false"	"true"
"16345000"	"OPAH1"	"USGS"	"Opaeula Str nr Wahiawa, Oahu, HI"	"Hawaii"	"true"	"true"
"16400000"		"USGS"	"Halawa Stream near Halawa, Molokai, HI"	"Hawaii"	"true"	"true"
"16501200"	"OHGH1"	"USGS"	"Oheo Gulch at dam near Kipahulu, Maui, HI"	"Hawaii"	"true"	"true"
"16508000"	"HNWH1"	"USGS"	"Hanawi Stream near Nahiku, Maui, HI"	"Hawaii"	"true"	"true"
"16518000"	"WWKH1"	"USGS"	"West Wailuaiki Stream near Keanae, Maui, HI"	"Hawaii"	"true"	"true"
"16587000"		"USGS"	"Honopou Stream near Huelo, Maui, HI"	"Hawaii"	"true"	"true"
"16604500"		"USGS"	"Wailuku River at Kepaniwai Park, Maui, HI"	"Hawaii"	"true"	"true"
"16301050"	"PNSH1"	"USGS"	"Punaluu Str abv Punaluu Ditch Intake, Oahu, HI"	"Hawaii"	"true"	"true"
"16304200"	"KLSH1"	"USGS"	"Kaluanui Stream nr Punaluu, Oahu, HI"	"Hawaii"	"true"	"true"
"16704000"	"WLUH1"	"USGS"	"Wailuku River at Piihonua, HI"	"CONUS"	"true"	"true"
"16717000"	"NLIH1"	"USGS"	"Honolii Stream nr Papaikou, HI"	"Hawaii"	"true"	"true"
"16725000"	"ALKH1"	"USGS"	"Alakahi Stream near Kamuela, HI"	"Hawaii"	"true"	"true"
"16770500"	"PAGH1"	"USGS"	"Paauau Gulch at Pahala, HI"	"Hawaii"	"true"	"true"
"16614000"		"USGS"	"Waihee Rv abv Waihee Dtch intk nr Waihee, Maui, HI"	"Hawaii"	"true"	"true"
"16618000"	"KKLH1"	"USGS"	"Kahakuloa Stream near Honokohau, Maui, HI"	"Hawaii"	"true"	"true"
"16620000"	"HKSH1"	"USGS"	"Honokohau Stream near Honokohau, Maui, HI"	"Hawaii"	"true"	"true"
"16720000"	"KWSH1"	"USGS"	"Kawainui Stream nr Kamuela, HI"	"Hawaii"	"true"	"true"
"50014800"	"CMAP4"	"USGS"	"RIO CAMUY NR BAYANEY, PR"	"Puerto Rico"	"true"	"true"
"50028000"	"UTHP4"	"USGS"	"RIO TANAMA NR UTUADO, PR"	"Puerto Rico"	"true"	"true"
"50028400"	"ARDP4"	"USGS"	"RIO TANAMA AT CHARCO HONDO, PR"	"Puerto Rico"	"true"	"true"
"50034000"	"BAUP4"	"USGS"	"RIO BAUTA NR OROCOVIS, PR"	"Puerto Rico"	"true"	"true"
"50035000"	"CIAP4"	"USGS"	"RIO GRANDE DE MANATI AT CIALES, PR"	"Puerto Rico"	"true"	"true"
"50038100"		"USGS"	"RIO GRANDE DE MANATI AT HWY 2 NR MANATI, PR"	"Puerto Rico"	"true"	"true"
"50039500"	"VGBP4"	"USGS"	"RIO CIBUCO AT VEGA BAJA, PR"	"Puerto Rico"	"true"	"true"
"50043197"	"USAP4"	"USGS"	"RIO USABON AT HWY 162 NR BARRANQUITAS, PR"	"Puerto Rico"	"true"	"true"
"50043800"	"COMP4"	"USGS"	"RIO DE LA PLATA AT COMERIO, PR"	"CONUS"	"true"	"true"
"50025155"	"JAYP4"	"USGS"	"RIO SALIENTE AT COABEY NR JAYUYA, PR"	"Puerto Rico"	"true"	"true"
"LCB"		"CADWR"	""	"CONUS"	"true"	"true"
"50113800"	"PCEP4"	"USGS"	"RIO CERRILLOS ABV LAGO CERRILLOS NR PONCE, PR"	"Puerto Rico"	"true"	"true"
"50100200"	"SALP4"	"USGS"	"RIO LAPA NR RABO DEL BUEY, PR"	"Puerto Rico"	"true"	"true"
"50100450"	"SAMP4"	"USGS"	"RIO MAJADA AT LA PLENA, PR"	"Puerto Rico"	"true"	"true"
"50106100"	"COAP4"	"USGS"	"RIO COAMO AT HWY 14 AT COAMO, PR"	"Puerto Rico"	"true"	"true"
"50110650"	"JLGP4"	"USGS"	"RIO JACAGUAS ABV LAGO GUAYABAL"	"Puerto Rico"	"true"	"true"
"50114900"	"PRTP4"	"USGS"	"RIO PORTUGUES NR TIBES, PR"	"Puerto Rico"	"true"	"true"
"50075500"	"NGKP4"	"USGS"	"RIO BLANCO AT FLORIDA, PR"	"CONUS"	"false"	"true"
"50136400"	"MAYP4"	"USGS"	"RIO ROSARIO NR HORMIGUEROS, PR"	"Puerto Rico"	"true"	"true"
"50144000"	"SEBP4"	"USGS"	"RIO GRANDE DE ANASCO NR SAN SEBASTIAN, PR"	"Puerto Rico"	"true"	"true"
"50147800"	"MOCP4"	"USGS"	"RIO CULEBRINAS AT HWY 404 NR MOCA, PR"	"CONUS"	"true"	"true"
"10172860"		"USGS"	""	"CONUS"	"true"	"true"
"MTK"		"CADWR"	""	"CONUS"	"true"	"true"
"09404343"	"TWVA3"	"USGS"	""	"CONUS"	"true"	"true"
"09404110"	"SUPA3"	"USGS"	""	"CONUS"	"true"	"true"
"NFW"		"CADWR"	""	"CONUS"	"true"	"true"
"MPD"		"CADWR"	""	"CONUS"	"true"	"true"
"50124200"	"GYAP4"	"USGS"	"RIO GUAYANILLA NEAR GUAYANILLA, PR"	"Puerto Rico"	"true"	"true"
"01097000"	"MAYM3"	"USGS"	"ASSABET RIVER AT MAYNARD, MA"	"CONUS"	"true"	"true"
"01115187"		"USGS"	"PONAGANSET RIVER AT SOUTH FOSTER, RI"	"CONUS"	"true"	"true"
"01123000"	"HNOC3"	"USGS"	"LITTLE RIVER NEAR HANOVER, CT"	"CONUS"	"true"	"true"
"01334000"	"BNTV1"	"USGS"	"WALLOOMSAC RIVER NEAR NORTH BENNINGTON, VT"	"CONUS"	"true"	"true"
"01379000"	"MILN4"	"USGS"	"Passaic River near Millington NJ"	"CONUS"	"true"	"true"
"01013500"	"FIHM1"	"USGS"	"Fish River near Fort Kent, Maine"	"CONUS"	"true"	"true"
"01030500"	"MATM1"	"USGS"	"Mattawamkeag River near Mattawamkeag, Maine"	"CONUS"	"true"	"true"
"01534000"	"TNKP1"	"USGS"	"Tunkhannock Creek near Tunkhannock, PA"	"CONUS"	"true"	"true"
"01573000"	"HTVP1"	"USGS"	"Swatara Creek at Harper Tavern, PA"	"CONUS"	"true"	"true"
"01581810"	"GFHM2"	"USGS"	"GUNPOWDER FALLS AT HOFFMANVILLE, MD"	"CONUS"	"true"	"true"
"01613095"	"HANM2"	"USGS"	"TONOLOWAY CREEK NEAR HANCOCK, MD"	"CONUS"	"true"	"true"
"02024915"	"PLRV2"	"USGS"	"PEDLAR RIVER AT FOREST ROAD NEAR BUENA VISTA, VA"	"CONUS"	"true"	"true"
"02077200"	"LSBN7"	"USGS"	"HYCO CREEK NEAR LEASBURG, NC"	"CONUS"	"true"	"true"
"02084160"	"SIMN7"	"USGS"	"CHICOD CR AT SR1760 NEAR SIMPSON, NC"	"CONUS"	"true"	"true"
"02091000"	"NAHN7"	"USGS"	"NAHUNTA SWAMP NEAR SHINE, NC"	"CONUS"	"true"	"true"
"02108000"	"CHIN7"	"USGS"	"NORTHEAST CAPE FEAR RIVER NEAR CHINQUAPIN, NC"	"CONUS"	"true"	"true"
"02198690"	"EBZG1"	"USGS"	"EBENEZER CREEK AT SPRINGFIELD, GA"	"CONUS"	"true"	"true"
"02235200"	"CASF1"	"USGS"	"BLACKWATER CREEK NEAR CASSIA, FL"	"CONUS"	"true"	"true"
"02297155"	"HORF1"	"USGS"	"HORSE CREEK NEAR MYAKKA HEAD FL"	"CONUS"	"true"	"true"
"02299472"	"BNPF1"	"USGS"	"BIG SLOUGH AT WEST PRICE BLVD NEAR NORTH PORT FL"	"CONUS"	"true"	"true"
"02157470"		"USGS"	"MIDDLE TYGER RIVER NEAR GRAMLING, SC"	"CONUS"	"true"	"true"
"02167450"	"SILS1"	"USGS"	"LITTLE RIVER NR SILVERSTREET, SC"	"CONUS"	"true"	"true"
"023177483"	"VDSG1"	"USGS"	"WITHLACOOCHEE R AT SKIPPER BRIDGE RD,NR BEMISS, GA"	"CONUS"	"false"	"true"
"02330450"	"HDCG1"	"USGS"	"CHATTAHOOCHEE RIVER AT HELEN, GA"	"CONUS"	"true"	"true"
"02380500"	"ELIG1"	"USGS"	"COOSAWATTEE RIVER NEAR ELLIJAY, GA"	"CONUS"	"true"	"true"
"02384500"	"ETNG1"	"USGS"	"CONASAUGA RIVER AT GA 286, NEAR ETON, GA"	"CONUS"	"true"	"true"
"02392975"	"NOOG1"	"USGS"	"NOONDAY CREEK AT SHALLOWFORD ROAD, NR WOODSTOCK,GA"	"CONUS"	"true"	"true"
"03115400"	"LNBO1"	"USGS"	"Little Muskingum River at Bloomfield OH"	"CONUS"	"true"	"true"
"03201405"	"HURW2"	"USGS"	"HURRICANE CREEK AT HURRICANE, WV"	"CONUS"	"true"	"true"
"03292474"	"LYDK2"	"USGS"	"GOOSE CREEK AT OLD WESTPORT RD NR ST MATTHEWS, KY"	"CONUS"	"true"	"true"
"03436690"	"EMGT1"	"USGS"	"YELLOW CREEK AT ELLIS MILLS, TN"	"CONUS"	"true"	"true"
"03460000"	"CCNN7"	"USGS"	"CATALOOCHEE CREEK NEAR CATALOOCHEE, NC"	"CONUS"	"true"	"true"
"03574500"	"WDVA1"	"USGS"	"PAINT ROCK RIVER NEAR WOODVILLE AL"	"CONUS"	"true"	"true"
"04043244"	"ESTM4"	"USGS"	"EAST BRANCH SALMON TROUT RIVER NEAR DODGE CITY, MI"	"CONUS"	"true"	"true"
"04045500"	"TAPM4"	"USGS"	"TAHQUAMENON RIVER NEAR PARADISE, MI"	"CONUS"	"true"	"true"
"04067958"		"USGS"	"PESHTIGO RIVER NEAR WABENO, WI"	"CONUS"	"true"	"true"
"03346000"	"OBLI2"	"USGS"	"NORTH FORK EMBARRAS RIVER NEAR OBLONG, IL"	"CONUS"	"true"	"true"
"04126970"	"MYFM4"	"USGS"	"BOARDMAN R ABOVE BROWN BRIDGE ROAD NR MAYFIELD, MI"	"CONUS"	"true"	"true"
"04136000"	"RDOM4"	"USGS"	"AU SABLE RIVER NEAR RED OAK, MI"	"CONUS"	"true"	"true"
"04189000"	"FDYO1"	"USGS"	"Blanchard River near Findlay OH"	"CONUS"	"true"	"true"
"04214500"	"GDVN6"	"USGS"	"BUFFALO CREEK AT GARDENVILLE NY"	"CONUS"	"true"	"true"
"04230500"	"GRBN6"	"USGS"	"OATKA CREEK AT GARBUTT NY"	"CONUS"	"true"	"true"
"04275000"	"ASFN6"	"USGS"	"EAST BRANCH AUSABLE RIVER AT AU SABLE FORKS NY"	"CONUS"	"true"	"true"
"04280450"	"GVVN6"	"USGS"	"METTAWEE RIVER NEAR MIDDLE GRANVILLE NY"	"CONUS"	"true"	"true"
"04292000"	"JONV1"	"USGS"	"LAMOILLE RIVER AT JOHNSON, VT"	"CONUS"	"true"	"true"
"05061500"	"SABM5"	"USGS"	"SOUTH BRANCH BUFFALO RIVER AT SABIN, MN"	"CONUS"	"true"	"true"
"05087500"		"USGS"	"MIDDLE RIVER AT ARGYLE, MN"	"CONUS"	"true"	"true"
"05399500"		"USGS"	"BIG EAU PLEINE RIVER AT STRATFORD, WI"	"CONUS"	"true"	"true"
"05454000"	"IRCI4"	"USGS"	"Rapid Creek near Iowa City, IA"	"CONUS"	"true"	"true"
"05466500"	"NWBI2"	"USGS"	"EDWARDS RIVER NEAR NEW BOSTON, IL"	"CONUS"	"true"	"true"
"05495500"	"MBRI2"	"USGS"	"BEAR CREEK NEAR MARCELLINE, IL"	"CONUS"	"true"	"true"
"05587000"	"MCPI2"	"USGS"	"MACOUPIN CREEK NEAR KANE, IL"	"CONUS"	"true"	"true"
"06336600"	"TRTN8"	"USGS"	"BEAVER CREEK NR TROTTERS, ND"	"CONUS"	"true"	"true"
"06430770"	"SLNS2"	"USGS"	"SPEARFISH CREEK NR LEAD, SD"	"CONUS"	"true"	"true"
"06471200"	"MAPS2"	"USGS"	"MAPLE RIVER AT ND-SD STATE LINE"	"CONUS"	"true"	"true"
"06609500"	"LGNI4"	"USGS"	"Boyer River at Logan, IA"	"CONUS"	"true"	"true"
"06799100"	"PRCN1"	"USGS"	"North Fork Elkhorn River near Pierce, Nebr."	"CONUS"	"true"	"true"
"06806500"	"UION1"	"USGS"	"Weeping Water Creek at Union, Nebr."	"CONUS"	"true"	"true"
"06809210"	"ATCI4"	"USGS"	"East Nishnabotna River near Atlantic, IA"	"CONUS"	"true"	"true"
"06853800"	"BURK1"	"USGS"	"WHITE ROCK C NR BURR OAK, KS"	"CONUS"	"true"	"true"
"06917500"	"FSKK1"	"USGS"	"MARMATON R NR FORT SCOTT, KS"	"CONUS"	"true"	"true"
"06921590"	"ARHM7"	"USGS"	"South Grand River at Archie, MO"	"CONUS"	"true"	"true"
"06921600"	"URHM7"	"USGS"	"South Grand River at Urich, MO"	"CONUS"	"true"	"true"
"06921720"	"BLRM7"	"USGS"	"Big Creek near Blairstown, MO"	"CONUS"	"true"	"true"
"06923940"	"NMCM7"	"USGS"	"Niangua River ab Lake Niangua nr Macks Creek, MO"	"CONUS"	"true"	"true"
"07017200"	"IRNM7"	"USGS"	"Big River at Irondale, MO"	"CONUS"	"true"	"true"
"07025400"	"NOMT1"	"USGS"	"NORTH FORK OBION RIVER NEAR MARTIN, TN (CE)"	"CONUS"	"true"	"true"
"07054080"	"BRBM7"	"USGS"	"Beaver Creek at Bradleyville, MO"	"CONUS"	"true"	"true"
"07061270"	"JSIM7"	"USGS"	"East Fork Black River near Lesterville, MO"	"CONUS"	"true"	"true"
"07148400"	"AVAO2"	"USGS"	"Salt Fork Arkansas River nr Alva, OK"	"CONUS"	"true"	"true"
"06928000"	"HZLM7"	"USGS"	"Gasconade River near Hazelgreen, MO"	"CONUS"	"true"	"true"
"06928300"	"RBUM7"	"USGS"	"Roubidoux Creek above Fort Leonard Wood, MO"	"CONUS"	"true"	"true"
"07329780"	"DVSO2"	"USGS"	"Honey Creek below Turner Falls near Davis, OK"	"CONUS"	"true"	"true"
"07332390"	"CNVO2"	"USGS"	"Blue River near Connerville, OK"	"CONUS"	"true"	"true"
"07337900"	"GLOO2"	"USGS"	"Glover River near Glover, OK"	"CONUS"	"true"	"true"
"07342480"	"MSCT2"	"USGS"	"Middle Sulphur Rv at Commerce, TX"	"CONUS"	"true"	"true"
"07372200"	"RHLL1"	"USGS"	"Little River near Rochelle, LA"	"CONUS"	"true"	"true"
"08210400"	"GWLT2"	"USGS"	"Lagarto Ck nr George West, TX"	"CONUS"	"true"	"true"
"08377900"	"RMON5"	"USGS"	"RIO MORA NEAR TERRERO, NM"	"CONUS"	"true"	"true"
"09035900"	"SWFC2"	"USGS"	"SOUTH FORK OF WILLIAMS FORK NEAR LEAL, CO"	"CONUS"	"true"	"true"
"09484550"	"CNEA3"	"USGS"	"CIENEGA CREEK NEAR SONOITA, AZ."	"CONUS"	"true"	"true"
