ID,link_id,rfc,longitd,latitud,snowy,dailyGg,bsnTypN,basnTyp
06605850,14623352,MBRFC,-95.2495422363281,42.8947067260742,1,0,regular,3
06898000,5138325,MBRFC,-93.8030242919922,40.6400413513184,1,0,regular,3
06930000,7434497,MBRFC,-92.0506973266602,37.6647491455078,1,0,regular,3
06609500,17208706,MBRFC,-95.7933120727539,41.6361351013184,1,0,regular,3
06817000,19129083,MBRFC,-95.0148086547852,40.7246932983398,1,0,regular,3
06620000,15986337,MBRFC,-106.342567443848,40.9406585693359,1,0,snowy,0
06866900,7328002,MBRFC,-99.8782501220703,39.1000289916992,0,0,regular,3
06784000,17356815,MBRFC,-98.7416305541992,41.0314407348633,0,0,snowy,0
06923940,7398351,MBRFC,-92.8871536254883,37.8664741516113,0,0,regular,3
06847900,8364344,MBRFC,-100.094505310059,39.7667922973633,0,0,regular,3
06821500,11721499,MBRFC,-101.958068847656,40.0248756408691,0,1,regular,3
06846500,8164854,MBRFC,-100.558097839355,39.983715057373,0,0,flashy,2
06928000,7423890,MBRFC,-92.449577331543,37.7574882507324,1,0,regular,3
06868850,18865300,MBRFC,-98.1536712646484,39.0255432128906,0,0,regular,3
06795500,17421926,MBRFC,-97.2776184082031,41.5273590087891,1,0,regular,3
06883000,18767596,MBRFC,-98.0681838989258,40.3331108093262,0,0,regular,3
07001985,3624073,NCRFC,-90.1901397705078,38.7682838439941,0,1,flashy,2
07021000,5029785,LMRFC,-90.0770568847656,37.1468734741211,0,0,regular,3
05551675,14762875,NCRFC,-88.412582397461,41.6980361938477,1,0,regular,3
05426067,13291814,NCRFC,-88.3490371704102,43.0932731628418,1,0,regular,3
05454000,11915429,NCRFC,-91.4912796020508,41.6994667053223,1,0,regular,3
05551200,14762045,NCRFC,-88.3422164916992,41.9332389831543,1,0,regular,3
05592575,13869098,NCRFC,-88.95703125,38.9346046447754,0,0,regular,3
05591550,13771102,NCRFC,-88.5323715209961,39.5054588317871,1,0,regular,3
05577500,14820569,NCRFC,-89.6985321044922,39.8165321350098,1,0,regular,3
05431486,13295630,NCRFC,-88.814697265625,42.599983215332,1,0,regular,3
05514840,880196,NCRFC,-90.6987380981445,38.7396965026855,1,0,regular,3
05473450,7003470,NCRFC,-91.556037902832,41.0093803405762,1,0,regular,3
05389400,13211298,NCRFC,-91.2044525146484,43.0403709411621,1,0,regular,3
05503800,5640210,NCRFC,-91.9975891113281,39.5895805358887,1,0,regular,3
05393500,13399941,NCRFC,-89.9872436523438,45.4452667236328,1,0,regular,3
05593575,13873068,NCRFC,-89.4152984619141,38.4476318359375,0,0,regular,3
05593900,13881906,NCRFC,-89.3505096435547,39.1496276855469,1,0,regular,3
05592050,13771802,NCRFC,-88.8938064575195,39.3873291015625,1,0,regular,3
05507600,4868933,NCRFC,-91.6792144775391,39.434944152832,1,0,regular,3
05494300,5799184,NCRFC,-92.4148864746094,40.7692222595215,1,0,regular,3
05451210,6572160,NCRFC,-93.1500701904297,42.3139457702637,1,0,regular,3
05407470,13624135,NCRFC,-90.5880126953125,43.721607208252,1,0,regular,3
05357335,13344864,NCRFC,-89.9860305786133,46.0567207336426,1,0,snowy,0
05525500,13454068,NCRFC,-87.7189636230469,40.6362533569336,1,0,regular,3
05595730,13783124,NCRFC,-89.0417251586914,38.2561149597168,0,0,regular,3
05480820,6603048,NCRFC,-93.9518966674805,42.737865447998,1,0,regular,3
05516500,13435067,NCRFC,-86.3102340698242,41.3354606628418,1,0,regular,3
05317200,4142704,NCRFC,-94.3710021972656,44.235897064209,1,0,regular,3
05488200,4995875,NCRFC,-93.0444564819336,41.3009147644043,1,0,regular,3
05315000,4138204,NCRFC,-95.8351745605469,44.4309387207031,1,0,snowy,0
07017200,4638489,NCRFC,-90.7031021118164,37.8273391723633,0,0,regular,3
05290000,4073636,NCRFC,-96.87548828125,45.6065788269043,1,0,regular,3
05353800,2032979,NCRFC,-93.2311096191406,44.257755279541,1,0,regular,3
05467000,6960357,NCRFC,-90.9131546020508,41.1288299560547,1,0,regular,3
05444000,10605920,NCRFC,-89.6969375610352,41.9035530090332,1,0,regular,3
05399500,14733228,NCRFC,-90.0770111083984,44.821964263916,1,0,regular,3
05291000,4085588,NCRFC,-96.4829559326172,45.2912292480469,1,0,regular,3
05389000,13211090,NCRFC,-91.2638778686523,43.1216926574707,1,0,regular,3
05414000,13324402,NCRFC,-90.6455688476562,42.737621307373,1,0,regular,3
05293000,4085656,NCRFC,-96.3523254394531,45.2258415222168,1,0,regular,3
05506100,5039952,NCRFC,-91.8402633666992,39.3492240905762,1,0,regular,3
05495500,5802188,NCRFC,-91.3400344848633,40.1437072753906,1,0,regular,3
05482300,6608106,NCRFC,-94.9910202026367,42.3560638427734,1,0,regular,3
05362000,12981697,NCRFC,-90.9387588500977,45.3132972717285,1,0,regular,3
05327000,2386438,NCRFC,-93.9157943725586,44.5744895935059,1,1,snowy,0
05413500,13324626,NCRFC,-90.8054656982422,42.7008438110352,1,0,regular,3
05556500,14836121,NCRFC,-89.4979629516602,41.3671913146973,1,0,regular,3
05498700,4989089,NCRFC,-92.0306396484375,40.0082511901855,1,0,regular,3
05212700,4836620,NCRFC,-93.3865051269531,47.3876571655273,1,0,snowy,0
05481950,6597300,NCRFC,-93.7352447509766,41.6896781921387,1,0,regular,3
05319500,2423631,NCRFC,-94.2048950195312,44.0317115783691,1,0,snowy,0
05508805,4867221,NCRFC,-91.3472595214844,39.5201034545898,1,0,regular,3
05459500,937080094,NCRFC,-93.1926040649414,43.1576499938965,1,0,regular,3
05478265,6591302,NCRFC,-94.2309112548828,43.0788803100586,1,0,regular,3
05336700,2629936,NCRFC,-92.863265991211,46.1070671081543,1,0,regular,3
05483450,6621598,NCRFC,-94.4827270507812,41.7765655517578,1,0,regular,3
05584500,13802760,NCRFC,-90.8942947387695,40.3307991027832,1,0,regular,3
05464220,22476707,NCRFC,-92.3019104003906,42.2466812133789,1,0,regular,3
05458000,7016531,NCRFC,-92.5036315917969,43.0321006774902,1,0,regular,3
05275000,2723039,NCRFC,-93.6770401000977,45.3359756469727,1,0,snowy,0
07014000,5055431,NCRFC,-91.2041931152344,37.9771156311035,0,0,regular,3
05489000,4994047,NCRFC,-92.9085922241211,41.2181243896484,1,0,regular,3
05412400,13312435,NCRFC,-91.3693542480469,42.753662109375,1,0,regular,3
05567500,13597567,NCRFC,-89.2433471679688,40.6230392456055,1,0,regular,3
05317000,4047160,NCRFC,-94.4510498046875,44.2864151000977,1,0,snowy,0
07010350,5059289,NCRFC,-91.4365386962891,37.8281936645508,0,0,regular,3
05368000,13083391,NCRFC,-91.9124526977539,45.0478057861328,1,0,regular,3
05501000,2925495,NCRFC,-91.5301132202148,39.8204383850098,1,0,regular,3
05245100,4966267,NCRFC,-94.8606033325195,45.9834365844727,1,0,snowy,0
05587000,5915205,NCRFC,-90.391845703125,39.2353515625,1,0,regular,3
05426000,13283852,NCRFC,-88.8490447998047,43.0993843078613,1,0,snowy,0
05447500,10969489,NCRFC,-90.1575927734375,41.4888114929199,1,0,regular,3
05420680,6949292,NCRFC,-92.2499084472656,42.8265571594238,1,0,regular,3
05487980,22252001,NCRFC,-93.2660903930664,41.2467575073242,1,0,regular,3
05383950,2464389,NCRFC,-92.0322647094727,43.7832641601562,1,0,regular,3
05466500,6960295,NCRFC,-90.9669647216797,41.1852836608887,1,0,regular,3
05569500,13584750,NCRFC,-90.2836608886719,40.7054100036621,1,0,regular,3
05498150,5017044,NCRFC,-91.7128601074219,40.0342979431152,1,0,regular,3
05514500,2507315,NCRFC,-90.9642105102539,39.0149459838867,1,0,regular,3
05455500,11918423,NCRFC,-91.7161331176758,41.4699745178223,1,0,regular,3
05411850,13309075,NCRFC,-91.804573059082,43.0644721984863,1,0,regular,3
05387440,13336562,NCRFC,-91.906852722168,43.4012908935547,1,0,regular,3
05570000,13586224,NCRFC,-90.3414688110352,40.4804725646973,1,0,regular,3
0344894205,22160778,LMRFC,-82.3326263427734,35.6809692382812,1,0,regular,3
03455500,22152669,LMRFC,-82.9398193359375,35.3887634277344,1,0,regular,3
03605078,10581525,LMRFC,-88.0717544555664,36.0480079650879,0,0,regular,3
03544970,19679561,LMRFC,-83.7220458984375,34.8815460205078,0,0,regular,3
03491000,22178350,LMRFC,-82.95654296875,36.4296760559082,0,0,regular,3
03578500,19604435,LMRFC,-85.9719924926758,35.363395690918,0,0,regular,3
03597590,19531616,LMRFC,-86.3393630981445,35.5199279785156,0,0,regular,3
03504000,19736561,LMRFC,-83.6199188232422,35.1258277893066,0,0,regular,3
03460000,22151401,LMRFC,-83.0741119384766,35.659423828125,0,0,regular,3
03441000,22164500,LMRFC,-82.7099914550781,35.2746200561523,0,0,regular,3
03578000,19604615,LMRFC,-85.8771057128906,35.2944946289062,0,0,regular,3
03500240,19735951,LMRFC,-83.3894424438477,35.1564178466797,0,0,regular,3
03463300,19490270,LMRFC,-82.1834335327148,35.8332366943359,1,0,regular,3
03599450,19531696,LMRFC,-86.9391174316406,35.5172233581543,0,0,regular,3
03479000,19743430,LMRFC,-81.8284912109375,36.2400588989258,0,0,regular,3
03439000,22165090,LMRFC,-82.8271484375,35.1465721130371,0,0,regular,3
03471500,19752335,LMRFC,-81.629508972168,36.7600402832031,0,0,regular,3
03456500,22152435,LMRFC,-82.8721008300781,35.4720153808594,0,0,regular,3
03535000,22123016,LMRFC,-83.983772277832,36.1243705749512,0,0,regular,3
03518500,19722609,LMRFC,-84.2822723388672,35.363452911377,0,0,regular,3
03500000,19736555,LMRFC,-83.3743057250977,35.1460990905762,0,0,regular,3
03497300,22130697,LMRFC,-83.7105102539062,35.6643333435059,0,0,regular,3
03539778,19710283,LMRFC,-84.7172012329102,36.1021347045898,0,0,regular,3
03488000,19761976,LMRFC,-81.7455368041992,36.9001121520996,0,0,regular,3
03535400,22125042,LMRFC,-84.1816635131836,35.9513816833496,0,0,regular,3
03588500,19577851,LMRFC,-87.5782775878906,35.0240936279297,0,0,regular,3
03574500,19621426,LMRFC,-86.3057250976562,34.6261329650879,0,0,regular,3
03567340,19697599,LMRFC,-85.2064514160156,34.9626235961914,0,0,regular,3
03604000,19504798,LMRFC,-87.833122253418,35.4957008361816,0,0,regular,3
03527220,14640623,LMRFC,-82.929931640625,36.5746002197266,0,0,regular,3
03368000,18450047,OHRFC,-85.4490661621094,39.0866928100586,1,0,regular,3
03075905,3808623,OHRFC,-79.3062286376953,39.5462074279785,1,0,regular,3
03292474,10163710,OHRFC,-85.6088180541992,38.282356262207,1,0,regular,3
03302680,10356472,OHRFC,-86.0866012573242,38.6069107055664,1,0,regular,3
03373508,18445546,OHRFC,-86.7447814941406,38.6619567871094,0,0,regular,3
03351072,18476367,OHRFC,-86.1661682128906,39.8996505737305,1,0,regular,3
03254550,2087793,OHRFC,-84.5608901977539,38.9783096313477,1,0,regular,3
03291780,10161364,OHRFC,-85.2622985839844,38.878547668457,1,0,regular,3
03357330,18464804,OHRFC,-86.7671813964844,39.8055534362793,1,0,regular,3
03277130,3407421,OHRFC,-84.7145614624023,38.8437461853027,1,0,regular,3
03237280,1920776,OHRFC,-83.2224655151367,38.640998840332,1,0,regular,3
03364500,18454477,OHRFC,-85.6778411865234,39.3133277893066,1,0,regular,3
03277075,3407011,OHRFC,-84.7119903564453,38.9908714294434,1,0,regular,3
03177710,6909539,OHRFC,-81.2943344116211,37.2677421569824,0,0,regular,3
03340800,10207857,OHRFC,-86.9179763793945,39.8329734802246,1,0,regular,3
03140000,15400312,OHRFC,-81.8626403808594,40.3628387451172,1,0,regular,3
03413200,3575414,OHRFC,-84.8865356445312,36.8051910400391,0,0,regular,3
03052500,4354466,OHRFC,-80.1525344848633,38.9752349853516,0,0,regular,3
03078000,3808365,OHRFC,-79.1438446044922,39.6970748901367,1,0,regular,3
03271300,3882442,OHRFC,-84.19873046875,39.6575698852539,1,0,regular,3
03165000,6886804,OHRFC,-80.9286804199219,36.6689567565918,1,0,regular,3
03201405,19315642,OHRFC,-82.0133438110352,38.4566116333008,0,0,regular,3
03110830,3822659,OHRFC,-80.5904541015625,40.4306907653809,1,0,regular,3
03241500,3930910,OHRFC,-83.890510559082,39.7248077392578,1,0,regular,3
03213500,437262,OHRFC,-81.8747787475586,37.4468688964844,0,0,regular,3
03076600,3808829,OHRFC,-79.395881652832,39.6596374511719,1,0,regular,3
03021350,9049227,OHRFC,-79.783576965332,42.0136337280274,1,0,regular,3
03431599,18408070,OHRFC,-86.8325805664062,36.2065887451172,0,0,regular,3
03277300,454926,OHRFC,-82.8276519775391,37.1199645996094,0,0,regular,3
03198350,6929270,OHRFC,-81.5193252563477,37.9621734619141,0,0,regular,3
03011800,8974366,OHRFC,-78.7135467529297,41.764217376709,1,0,regular,3
03366500,18451023,OHRFC,-85.6709213256836,38.8025054931641,1,0,regular,3
03280700,487460,OHRFC,-83.3033142089844,37.1639251708984,0,0,regular,3
03282500,867892,OHRFC,-83.4628601074219,37.8131637573242,1,0,regular,3
03206600,3964810,OHRFC,-82.2929534912109,38.0313415527344,0,0,regular,3
03361650,18460036,OHRFC,-85.8900756835938,39.7093276977539,1,0,regular,3
03282040,867996,OHRFC,-83.8066024780273,37.5021057128906,0,0,regular,3
03384450,11868270,OHRFC,-88.5470733642578,37.4699020385742,0,0,regular,3
03210000,886365,OHRFC,-82.4494247436523,37.5651931762695,0,0,regular,3
03208950,1089041,OHRFC,-82.4283294677734,37.1279449462891,0,0,regular,3
03228750,5212897,OHRFC,-82.9280853271484,40.3518104553223,1,0,regular,3
03415000,10183165,OHRFC,-85.1759567260742,36.3985328674316,0,0,regular,3
03145483,15363353,OHRFC,-82.5504302978516,40.0684127807617,1,0,regular,3
03028000,6874111,OHRFC,-78.6934509277344,41.5663223266602,1,0,regular,3
03272700,3882696,OHRFC,-84.6480865478516,39.6253089904785,1,0,regular,3
03149500,15380941,OHRFC,-81.8605651855469,39.9123878479004,0,0,regular,3
03045000,4582480,OHRFC,-79.3473510742188,40.2917137145996,1,0,regular,3
03180500,12103826,OHRFC,-79.8385467529297,38.5406494140625,1,0,regular,3
03346000,10337448,OHRFC,-87.9472045898438,39.0120391845703,1,0,regular,3
03230310,5217611,OHRFC,-83.2670822143555,39.9512519836426,0,0,regular,3
03212750,436048,OHRFC,-81.5978851318359,37.4471321105957,0,0,regular,3
03144000,15380169,OHRFC,-82.1423416137695,40.1397972106934,1,0,regular,3
03159540,19440277,OHRFC,-81.8904037475586,39.0608901977539,0,0,regular,3
03070500,3773681,OHRFC,-79.7101211547852,39.622314453125,1,0,regular,3
03281100,504810,OHRFC,-83.7599411010742,37.1523666381836,0,0,regular,3
03248300,2093851,OHRFC,-83.0725479125977,37.736457824707,0,0,regular,3
03431800,18409192,OHRFC,-87.0584945678711,36.321361541748,0,0,regular,3
03252300,2057678,OHRFC,-84.0547027587891,38.2410354614258,1,0,regular,3
03378635,10432010,OHRFC,-88.5883712768555,39.1032829284668,1,0,regular,3
03151400,19417429,OHRFC,-80.5228805541992,38.7485160827637,0,0,regular,3
03093000,13154221,OHRFC,-80.9520263671875,41.2610778808594,1,0,regular,3
03202400,6934802,OHRFC,-81.6409912109375,37.5970458984375,0,0,regular,3
03424730,18421273,OHRFC,-85.9072189331055,36.0867004394531,0,0,regular,3
03436690,11883626,OHRFC,-87.5549468994141,36.3142929077149,0,0,regular,3
03141870,15372674,OHRFC,-81.4942626953125,39.9894485473633,0,0,regular,3
03285000,1827630,OHRFC,-84.6618423461914,37.6413764953613,0,1,regular,3
03154000,19418679,OHRFC,-81.2287368774414,38.852611541748,0,0,regular,3
03307000,4003088,OHRFC,-85.3813018798828,37.1224479675293,0,0,regular,3
03015500,8975242,OHRFC,-79.3158798217773,41.855224609375,1,0,regular,3
03409500,12154278,OHRFC,-84.6376724243164,36.3906631469727,0,0,regular,3
03432350,18393858,OHRFC,-86.8668060302734,35.9169998168945,0,0,regular,3
03300400,10302627,OHRFC,-85.2840423583984,37.8346099853516,0,0,regular,3
03212980,436434,OHRFC,-81.8056106567383,37.3894081115723,0,0,regular,3
03201902,3366826,OHRFC,-82.2962188720703,39.221866607666,0,0,regular,3
03115400,15431680,OHRFC,-81.2037506103516,39.5593872070312,0,0,regular,3
03052000,4352070,OHRFC,-80.0644226074219,39.0445213317871,1,0,regular,3
03187500,4547840,OHRFC,-80.5223083496094,38.2952575683594,1,0,regular,3
03275000,3923211,OHRFC,-85.1542205810547,39.5843849182129,1,0,regular,3
03251200,2088233,OHRFC,-84.0158920288086,38.5894165039062,1,0,regular,3
03161000,6892192,OHRFC,-81.4083862304688,36.4021263122559,0,0,regular,3
03010655,8971150,OHRFC,-78.2011795043945,41.9650344848633,1,0,regular,3
03403910,10191314,OHRFC,-84.1137466430664,36.6365280151367,0,0,regular,3
03042000,4754050,OHRFC,-79.1864700317383,40.4752769470215,1,0,regular,3
03328000,18499604,OHRFC,-85.789909362793,40.9917259216309,1,0,regular,3
03072000,3787957,OHRFC,-79.9744033813477,39.7583465576172,1,0,regular,3
03029000,6874893,OHRFC,-78.7354965209961,41.4202575683594,1,0,regular,3
03339500,18482486,OHRFC,-86.909294128418,40.0510101318359,1,0,regular,3
03173000,6908597,OHRFC,-80.7039108276367,37.2670211791992,1,0,regular,3
03170000,6884590,OHRFC,-80.5567321777344,37.0319747924805,1,0,regular,3
03065000,3775187,OHRFC,-79.6150512695312,39.0699691772461,1,0,regular,3
03318800,11622056,OHRFC,-86.6556091308594,37.4645347595215,1,0,regular,3
03237500,1919636,OHRFC,-83.4191131591797,38.8069496154785,0,0,regular,3
03207800,1087021,OHRFC,-82.1993789672852,37.350471496582,0,0,regular,3
03068800,3776515,OHRFC,-79.7762451171875,38.9320526123047,1,0,regular,3
03186500,4547810,OHRFC,-80.4846725463867,38.3804626464844,1,0,regular,3
03433500,18391756,OHRFC,-86.9354782104492,36.0548400878906,0,0,regular,3
03291500,1823336,OHRFC,-84.8203430175781,38.703426361084,1,0,regular,3
03314000,4035394,OHRFC,-86.3815383911133,36.8952217102051,0,0,regular,3
03408500,12154450,OHRFC,-84.5664138793945,36.3975372314453,0,0,regular,3
03175500,6908591,OHRFC,-80.8510971069336,37.3050880432129,0,0,regular,3
03114500,15431972,OHRFC,-80.998046875,39.4749221801758,1,0,regular,3
03050000,4353002,OHRFC,-79.8812866210938,38.8076553344727,1,0,regular,3
03281500,503758,OHRFC,-83.6727294921875,37.4798316955566,0,0,regular,3
03230500,5218143,OHRFC,-83.1189880371094,39.7077331542969,0,0,regular,3
03032500,4741683,OHRFC,-79.3943405151367,40.9949111938477,1,0,regular,3
03379500,10434608,OHRFC,-88.2914199829102,38.6312103271484,0,0,regular,3
03069500,3775993,OHRFC,-79.6869964599609,39.1272277832031,1,0,regular,3
03183500,12107522,OHRFC,-80.6212387084961,37.7170486450195,1,0,regular,3
03010820,8969946,OHRFC,-78.4531555175781,42.0711441040039,1,0,regular,3
03164000,6887572,OHRFC,-80.9816818237305,36.6640357971191,0,0,regular,3
07165562,368019,ABRFC,-95.8386917114258,36.0295066833496,0,0,regular,3
07164600,367965,ABRFC,-95.9571533203125,36.0766143798828,0,0,flashy,2
07250974,7753312,ABRFC,-94.0766906738281,35.7066268920898,0,0,regular,3
072632982,22845923,ABRFC,-92.6085433959961,34.9288902282715,0,0,regular,3
07195800,399452,ABRFC,-94.4311141967773,36.2593002319336,0,0,regular,3
07329780,19959914,ABRFC,-97.134407043457,34.4378242492676,0,0,regular,3
07325860,683417,ABRFC,-98.4614868164062,35.2414283752441,0,0,flashy,2
07105490,1529787,ABRFC,-104.84154510498,38.7999534606934,1,0,regular,3
07342480,4300953,LMRFC,-95.9401245117188,33.2673797607422,0,0,regular,3
07185090,7583093,ABRFC,-94.8585739135742,36.937068939209,0,0,regular,3
072632962,22846151,ABRFC,-92.6802291870117,34.878791809082,0,0,regular,3
07241780,417985,ABRFC,-96.9123611450195,35.307014465332,0,0,regular,3
07083000,916821,ABRFC,-106.386589050293,39.1776084899902,1,1,snowy,0
